smiles,assay_name,assay_value,toxicity_category,source
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,NR-AhR,0.0,immunotoxicity,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,NR-Aromatase,0.0,endocrine_disruption,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,SR-ARE,0.0,oxidative_stress,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,SR-ATAD5,0.0,genotoxicity,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,SR-HSE,0.0,oxidative_stress,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,SR-MMP,0.0,acute_toxicity,tox21
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,SR-p53,0.0,genotoxicity,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,NR-AR,0.0,endocrine_disruption,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,NR-AR-LBD,0.0,endocrine_disruption,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,NR-AhR,0.0,immunotoxicity,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,NR-ER-LBD,0.0,endocrine_disruption,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,SR-ATAD5,0.0,genotoxicity,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,SR-HSE,0.0,oxidative_stress,tox21
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,SR-p53,0.0,genotoxicity,tox21
CC1CCC(=O)O1,NR-AR,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,NR-AhR,0.0,immunotoxicity,tox21
CC1CCC(=O)O1,NR-Aromatase,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,NR-ER,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC1CCC(=O)O1,SR-ARE,0.0,oxidative_stress,tox21
CC1CCC(=O)O1,SR-ATAD5,0.0,genotoxicity,tox21
CC1CCC(=O)O1,SR-HSE,0.0,oxidative_stress,tox21
CC1CCC(=O)O1,SR-MMP,0.0,acute_toxicity,tox21
CC1CCC(=O)O1,SR-p53,0.0,genotoxicity,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-AR,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-AR-LBD,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-AhR,0.0,immunotoxicity,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-Aromatase,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-ER,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-ER-LBD,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SR-ARE,0.0,oxidative_stress,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SR-ATAD5,0.0,genotoxicity,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SR-HSE,0.0,oxidative_stress,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SR-MMP,0.0,acute_toxicity,tox21
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SR-p53,0.0,genotoxicity,tox21
CC1CC(O)CC(C)(C)C1,NR-AR,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,NR-AhR,0.0,immunotoxicity,tox21
CC1CC(O)CC(C)(C)C1,NR-Aromatase,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,NR-ER,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC1CC(O)CC(C)(C)C1,SR-ARE,0.0,oxidative_stress,tox21
CC1CC(O)CC(C)(C)C1,SR-ATAD5,0.0,genotoxicity,tox21
CC1CC(O)CC(C)(C)C1,SR-HSE,0.0,oxidative_stress,tox21
CC1CC(O)CC(C)(C)C1,SR-MMP,0.0,acute_toxicity,tox21
CC1CC(O)CC(C)(C)C1,SR-p53,0.0,genotoxicity,tox21
NC(=O)NC(N)=O,NR-AR,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,NR-AR-LBD,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,NR-AhR,0.0,immunotoxicity,tox21
NC(=O)NC(N)=O,NR-Aromatase,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,NR-ER,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,NR-ER-LBD,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
NC(=O)NC(N)=O,SR-ARE,0.0,oxidative_stress,tox21
NC(=O)NC(N)=O,SR-ATAD5,0.0,genotoxicity,tox21
NC(=O)NC(N)=O,SR-HSE,0.0,oxidative_stress,tox21
NC(=O)NC(N)=O,SR-MMP,0.0,acute_toxicity,tox21
NC(=O)NC(N)=O,SR-p53,0.0,genotoxicity,tox21
CC(C)CC(C)O,NR-AR,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,NR-AhR,0.0,immunotoxicity,tox21
CC(C)CC(C)O,NR-Aromatase,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,NR-ER,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC(C)CC(C)O,SR-ARE,0.0,oxidative_stress,tox21
CC(C)CC(C)O,SR-ATAD5,0.0,genotoxicity,tox21
CC(C)CC(C)O,SR-HSE,0.0,oxidative_stress,tox21
CC(C)CC(C)O,SR-MMP,0.0,acute_toxicity,tox21
CC(C)CC(C)O,SR-p53,0.0,genotoxicity,tox21
CC1COC(=O)O1,NR-AR,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,NR-AhR,0.0,immunotoxicity,tox21
CC1COC(=O)O1,NR-Aromatase,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,NR-ER,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC1COC(=O)O1,SR-ARE,0.0,oxidative_stress,tox21
CC1COC(=O)O1,SR-ATAD5,0.0,genotoxicity,tox21
CC1COC(=O)O1,SR-HSE,0.0,oxidative_stress,tox21
CC1COC(=O)O1,SR-MMP,0.0,acute_toxicity,tox21
CC1COC(=O)O1,SR-p53,0.0,genotoxicity,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-AR,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-AhR,0.0,immunotoxicity,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-Aromatase,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-ER,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,SR-ATAD5,0.0,genotoxicity,tox21
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,SR-p53,0.0,genotoxicity,tox21
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,SR-ARE,1.0,oxidative_stress,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-AR,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-AR-LBD,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-AhR,0.0,immunotoxicity,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-Aromatase,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-ER,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-ER-LBD,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,SR-ARE,0.0,oxidative_stress,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,SR-ATAD5,0.0,genotoxicity,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,SR-HSE,0.0,oxidative_stress,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,SR-MMP,0.0,acute_toxicity,tox21
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,SR-p53,0.0,genotoxicity,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-AR,0.0,endocrine_disruption,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-AR-LBD,0.0,endocrine_disruption,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-AhR,0.0,immunotoxicity,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-ER,1.0,endocrine_disruption,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-ER-LBD,0.0,endocrine_disruption,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,SR-ATAD5,0.0,genotoxicity,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,SR-HSE,0.0,oxidative_stress,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,SR-MMP,0.0,acute_toxicity,tox21
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,SR-p53,0.0,genotoxicity,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-AR,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-AR-LBD,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-AhR,0.0,immunotoxicity,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-Aromatase,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-ER,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-ER-LBD,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CC(C)NCC(O)c1ccccc1Cl,SR-ARE,0.0,oxidative_stress,tox21
CC(C)NCC(O)c1ccccc1Cl,SR-ATAD5,0.0,genotoxicity,tox21
CC(C)NCC(O)c1ccccc1Cl,SR-HSE,0.0,oxidative_stress,tox21
CC(C)NCC(O)c1ccccc1Cl,SR-MMP,0.0,acute_toxicity,tox21
CC(C)NCC(O)c1ccccc1Cl,SR-p53,0.0,genotoxicity,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-AR,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-AR-LBD,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-AhR,0.0,immunotoxicity,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-Aromatase,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-ER,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-ER-LBD,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SR-ARE,1.0,oxidative_stress,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SR-ATAD5,0.0,genotoxicity,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SR-HSE,0.0,oxidative_stress,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SR-MMP,0.0,acute_toxicity,tox21
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SR-p53,0.0,genotoxicity,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-AR,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-AR-LBD,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-Aromatase,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-ER,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-ER-LBD,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,SR-ARE,0.0,oxidative_stress,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,SR-ATAD5,0.0,genotoxicity,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,SR-HSE,0.0,oxidative_stress,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,SR-MMP,0.0,acute_toxicity,tox21
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,SR-p53,0.0,genotoxicity,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-AR,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-Aromatase,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-ER,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,SR-ARE,0.0,oxidative_stress,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,SR-ATAD5,0.0,genotoxicity,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,SR-HSE,0.0,oxidative_stress,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,SR-MMP,0.0,acute_toxicity,tox21
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,SR-p53,0.0,genotoxicity,tox21
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,SR-HSE,0.0,oxidative_stress,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-AR,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-AR-LBD,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-AhR,0.0,immunotoxicity,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-Aromatase,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-ER,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-ER-LBD,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,SR-ARE,0.0,oxidative_stress,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,SR-ATAD5,0.0,genotoxicity,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,SR-HSE,0.0,oxidative_stress,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,SR-MMP,0.0,acute_toxicity,tox21
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,SR-p53,0.0,genotoxicity,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,NR-AR,0.0,endocrine_disruption,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,NR-AhR,0.0,immunotoxicity,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,SR-ATAD5,0.0,genotoxicity,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,SR-HSE,0.0,oxidative_stress,tox21
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,SR-MMP,1.0,acute_toxicity,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-AR,0.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-AhR,0.0,immunotoxicity,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-Aromatase,1.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-ER,0.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,SR-ATAD5,0.0,genotoxicity,tox21
C=COCCCCO,NR-AR,0.0,endocrine_disruption,tox21
C=COCCCCO,NR-AR-LBD,0.0,endocrine_disruption,tox21
C=COCCCCO,NR-AhR,0.0,immunotoxicity,tox21
C=COCCCCO,NR-Aromatase,0.0,endocrine_disruption,tox21
C=COCCCCO,NR-ER,0.0,endocrine_disruption,tox21
C=COCCCCO,NR-ER-LBD,0.0,endocrine_disruption,tox21
C=COCCCCO,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
C=COCCCCO,SR-ARE,0.0,oxidative_stress,tox21
C=COCCCCO,SR-ATAD5,0.0,genotoxicity,tox21
C=COCCCCO,SR-HSE,0.0,oxidative_stress,tox21
C=COCCCCO,SR-MMP,0.0,acute_toxicity,tox21
C=COCCCCO,SR-p53,0.0,genotoxicity,tox21
NCC(=O)O,SR-ARE,0.0,oxidative_stress,tox21
NCC(=O)O,SR-HSE,0.0,oxidative_stress,tox21
OCC1CO1,NR-AR,0.0,endocrine_disruption,tox21
OCC1CO1,NR-AR-LBD,0.0,endocrine_disruption,tox21
OCC1CO1,NR-AhR,0.0,immunotoxicity,tox21
OCC1CO1,NR-Aromatase,0.0,endocrine_disruption,tox21
OCC1CO1,NR-ER,0.0,endocrine_disruption,tox21
OCC1CO1,NR-ER-LBD,0.0,endocrine_disruption,tox21
OCC1CO1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
OCC1CO1,SR-ARE,0.0,oxidative_stress,tox21
OCC1CO1,SR-ATAD5,0.0,genotoxicity,tox21
OCC1CO1,SR-HSE,0.0,oxidative_stress,tox21
OCC1CO1,SR-MMP,0.0,acute_toxicity,tox21
OCC1CO1,SR-p53,0.0,genotoxicity,tox21
CCCCOC(=O)c1ccccc1,NR-AR,0.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,NR-AhR,0.0,immunotoxicity,tox21
CCCCOC(=O)c1ccccc1,NR-Aromatase,0.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,NR-ER,1.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,NR-ER-LBD,0.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
CCCCOC(=O)c1ccccc1,SR-ARE,0.0,oxidative_stress,tox21
CCCCOC(=O)c1ccccc1,SR-ATAD5,0.0,genotoxicity,tox21
CCCCOC(=O)c1ccccc1,SR-HSE,0.0,oxidative_stress,tox21
CCCCOC(=O)c1ccccc1,SR-MMP,0.0,acute_toxicity,tox21
CCCCOC(=O)c1ccccc1,SR-p53,0.0,genotoxicity,tox21
Cc1c(Cl)cccc1Cl,NR-AR,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,NR-AR-LBD,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,NR-AhR,0.0,immunotoxicity,tox21
Cc1c(Cl)cccc1Cl,NR-Aromatase,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,NR-ER,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,NR-ER-LBD,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,NR-PPAR-gamma,0.0,endocrine_disruption,tox21
Cc1c(Cl)cccc1Cl,SR-ARE,0.0,oxidative_stress,tox21
Cc1c(Cl)cccc1Cl,SR-ATAD5,0.0,genotoxicity,tox21
Cc1c(Cl)cccc1Cl,SR-HSE,0.0,oxidative_stress,tox21
Cc1c(Cl)cccc1Cl,SR-p53,0.0,genotoxicity,tox21
CCC1COC(=O)O1,NR-AR,0.0,endocrine_disruption,tox21
CCC1COC(=O)O1,NR-AR-LBD,0.0,endocrine_disruption,tox21
CCC1COC(=O)O1,NR-AhR,0.0,immunotoxicity,tox21
