smiles,assay_name,assay_value,toxicity_category,source
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_psychiatric_disorders,1,neurotoxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_ear_and_labyrinth_disorders,1,sensory_toxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_cardiac_disorders,1,cardiotoxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_nervous_system_disorders,1,neurotoxicity,sider
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_eye_disorders,1,ocular_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_investigations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_immune_system_disorders,1,immunotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_reproductive_system_and_breast_disorders,1,reproductive_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_vascular_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_blood_and_lymphatic_system_disorders,1,hematotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_infections_and_infestations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_psychiatric_disorders,1,neurotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_pregnancy_puerperium_and_perinatal_conditions,1,reproductive_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_ear_and_labyrinth_disorders,1,sensory_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_cardiac_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_nervous_system_disorders,1,neurotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_hepatobiliary_disorders,1,hepatotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_investigations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_immune_system_disorders,1,immunotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_endocrine_disorders,1,endocrine_disruption,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_surgical_and_medical_procedures,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_vascular_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_blood_and_lymphatic_system_disorders,1,hematotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_infections_and_infestations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_psychiatric_disorders,1,neurotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_cardiac_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_nervous_system_disorders,1,neurotoxicity,sider
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_investigations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_immune_system_disorders,1,immunotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_vascular_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_blood_and_lymphatic_system_disorders,1,hematotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_infections_and_infestations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_pregnancy_puerperium_and_perinatal_conditions,1,reproductive_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_cardiac_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_investigations,1,other_toxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_immune_system_disorders,1,immunotoxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_vascular_disorders,1,cardiotoxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_infections_and_infestations,1,other_toxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_psychiatric_disorders,1,neurotoxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
O=CC(O)C(O)C(O)C(O)CO,sider_nervous_system_disorders,1,neurotoxicity,sider
CC(=O)[O-],sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
CC(=O)[O-],sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CC(=O)[O-],sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
CC(=O)OCC[N+](C)(C)C,sider_eye_disorders,1,ocular_toxicity,sider
CC(=O)OCC[N+](C)(C)C,sider_vascular_disorders,1,cardiotoxicity,sider
CC(=O)OCC[N+](C)(C)C,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
CC(=O)OCC[N+](C)(C)C,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
CC(=O)OCC[N+](C)(C)C,sider_cardiac_disorders,1,cardiotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_product_issues,1,other_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_eye_disorders,1,ocular_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_investigations,1,other_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_immune_system_disorders,1,immunotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_vascular_disorders,1,cardiotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_psychiatric_disorders,1,neurotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_renal_and_urinary_disorders,1,nephrotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_ear_and_labyrinth_disorders,1,sensory_toxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_cardiac_disorders,1,cardiotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_nervous_system_disorders,1,neurotoxicity,sider
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_eye_disorders,1,ocular_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_investigations,1,other_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_immune_system_disorders,1,immunotoxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_reproductive_system_and_breast_disorders,1,reproductive_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_neoplasms_benign_malignant_and_unspecified_(incl_cysts_and_polyps),1,carcinogenicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_vascular_disorders,1,cardiotoxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_infections_and_infestations,1,other_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_psychiatric_disorders,1,neurotoxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_ear_and_labyrinth_disorders,1,sensory_toxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_nervous_system_disorders,1,neurotoxicity,sider
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_investigations,1,other_toxicity,sider
O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_immune_system_disorders,1,immunotoxicity,sider
O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_vascular_disorders,1,cardiotoxicity,sider
O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_cardiac_disorders,1,cardiotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_eye_disorders,1,ocular_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_investigations,1,other_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_vascular_disorders,1,cardiotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_blood_and_lymphatic_system_disorders,1,hematotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_infections_and_infestations,1,other_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_psychiatric_disorders,1,neurotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_cardiac_disorders,1,cardiotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_nervous_system_disorders,1,neurotoxicity,sider
OCC1OC(O)C(O)C(O)C1O,sider_injury_poisoning_and_procedural_complications,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_hepatobiliary_disorders,1,hepatotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_metabolism_and_nutrition_disorders,1,metabolic_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_product_issues,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_eye_disorders,1,ocular_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_investigations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_musculoskeletal_and_connective_tissue_disorders,1,musculoskeletal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_gastrointestinal_disorders,1,gastrointestinal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_social_circumstances,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_reproductive_system_and_breast_disorders,1,reproductive_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_neoplasms_benign_malignant_and_unspecified_(incl_cysts_and_polyps),1,carcinogenicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_general_disorders_and_administration_site_conditions,1,acute_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_surgical_and_medical_procedures,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_vascular_disorders,1,cardiotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_blood_and_lymphatic_system_disorders,1,hematotoxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_skin_and_subcutaneous_tissue_disorders,1,dermal_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_congenital_familial_and_genetic_disorders,1,carcinogenicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_infections_and_infestations,1,other_toxicity,sider
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,sider_respiratory_thoracic_and_mediastinal_disorders,1,respiratory_toxicity,sider
